name,ttm,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
NormalizedIncome,24292220455.843,2478400000,6166630000,5841928000,9699400000,10514935000,9017494000,4018515000,8314140000,5108738000,4356632000,1083060000,2909400000,3033212000,3589962000,2527123000,2233684000,5037970000,4120657413.833,2590240000,4186640000,3909708000,3352670000,13132800000,3087867000,3116136000,3202576000,2125353000,3021964000,3218168000,3464056000,1699496000,3041338000,2813976000,2360416000,1651948000,2814668000,2945166000,2770500000,3114471000,3042360000,2778950000,3058868000,2043237000,3925600000,2849364852.81,3385131609.871,2237941125.164,3233006541.292,2626390005.432,2849670301.475,3658100000,1174558333.333,3030251635.632,2522817238.125,2667400000,3015926215.059,2598674647.425,3125545621.877,2963150000,3165894930.198,3312000000,2978874894.574,3363065656.566,922750000,1814245213.095,3936191709.845,2637261376.896,3162015400.151,2603865066.494,4139580754.461,3193727488.856,2723349112.426,3665800000,1027400000,3852546156.045,3693184257.15,2999251458.576,3787555768.616,1803249211.356,2362102245.389,-482600000,2691960297.767,2683283524.904,2496598152.425,2068444668.821,2412850760.456,2138950464.396,2181250181.554,1992362191.552,2129834488.068,1818171548.117,1745165544.332,1328412507.517,1060682382.134,955465437.788,737283643.892,759522882.181,819969512.195,794403908.795,721440798.859,678994438.265,688399583.767,598987113.402,649779975.278,501109177.215,649544715.447,553709589.041,573254691.689,394000000,556292000,474069680.111,462355887.522,357007248.521,420400000,417971948.922,330768176.153,255662809.019,371609779.12,-274920967.742,271047133.758,389051601.631,342766929.134,243162202.381,280705048.495,154512595.303,280600225.62,156000000,257606883.26,157222964.169,248294791.383,126289967.028,216469193.887,130369942.197,195395658.466,,,,,,,,,,,,,,,,,,
InterestIncome,700000000,316000000,177000000,137000000,70000000,30000000,14000000,14000000,10000000,13000000,0,4000000,17000000,19000000,34000000,41000000,60000000,59000000,66000000,93000000,82000000,80000000,77000000,117000000,99000000,94000000,81000000,113000000,123000000,122000000,113000000,139000000,121000000,119000000,93000000,122000000,108000000,104000000,92000000,112000000,94000000,102000000,95000000,108000000,108000000,,81000000,126000000,533000000,117000000,105000000,105000000,100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,1450000000,508000000,318000000,313000000,311000000,293000000,322000000,315000000,325000000,316000000,336000000,347000000,416000000,372000000,390000000,415000000,409000000,389000000,361000000,370000000,310000000,326000000,310000000,329000000,320000000,312000000,309000000,297000000,291000000,292000000,306000000,335000000,278000000,278000000,309000000,353000000,343000000,343000000,321000000,347000000,340000000,356000000,391000000,373000000,382000000,293000000,390000000,396000000,0,404000000,458000000,460000000,428000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,-750000000,-192000000,-141000000,-176000000,-241000000,-263000000,-308000000,-301000000,-315000000,-303000000,-336000000,-343000000,-399000000,-353000000,-356000000,-374000000,-349000000,-330000000,-295000000,-277000000,-228000000,-246000000,-233000000,-212000000,-221000000,-218000000,-228000000,-184000000,-168000000,-170000000,-193000000,-196000000,-157000000,-159000000,-216000000,-231000000,-235000000,-239000000,-229000000,-235000000,-246000000,-254000000,-296000000,-265000000,-274000000,-293000000,-309000000,-270000000,533000000,-287000000,-353000000,-355000000,-328000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,24221000000,2777000000,6588000000,5544000000,9312000000,11740000000,9372000000,4142000000,8161000000,6925000000,6019000000,525000000,2592000000,4325000000,4275000000,-1093000000,11136000000,4530000000,4684000000,-576000000,3849000000,4020000000,4437000000,1282000000,3905000000,4127000000,4260000000,1074000000,1895000000,2702000000,3867000000,-19000000,2975000000,3817000000,3391000000,2156000000,3930000000,4346000000,3168000000,3408000000,3913000000,5713000000,4312000000,3709000000,4255000000,5338000000,4806000000,3454000000,3669000000,4574000000,4012000000,1289000000,1939000000,4860000000,3959000000,-164000000,4164000000,3508000000,4357000000,4064000000,3822000000,3348000000,3800000000,2576000000,831000000,2183000000,4746000000,2597000000,3867000000,3505000000,4461000000,3639000000,3731000000,3384000000,4169000000,4695000000,4424000000,3615000000,5111000000,2793000000,2606000000,1891000000,3494000000,3322000000,3198000000,2579000000,3177000000,2763000000,2839000000,2586000000,2788000000,2297000000,2288000000,1925000000,1450000000,1306000000,1017000000,1071000000,1156000000,796000000,983000000,973000000,957000000,835000000,885000000,697000000,930000000,801000000,835000000,574000000,809000000,673800000,691400000,536400000,630900000,502900000,506900000,397200000,565500000,-345600000,448200000,553700000,487800000,357200000,403000000,274400000,408800000,260800000,373400000,246600000,372700000,210600000,328500000,209300000,305400000,-3209300000,1438500000,1302700000,1436300000,-3005300000,1382900000,1336400000,1297900000,-2703800000,1297900000,1227100000,1119600000,-2353400000,1163100000,1117900000,1032100000,-2086600000,1012800000
EBITDA,29983000000,3961000000,7691000000,6674000000,10134000000,12562000000,10207000000,5099000000,9142000000,7856000000,6891000000,1381000000,3490000000,5230000000,5160000000,-61000000,12348000000,5714000000,5867000000,677000000,5102000000,5211000000,5633000000,2469000000,5082000000,5335000000,5446000000,2195000000,2863000000,3663000000,4873000000,961000000,3912000000,4689000000,4331000000,3104000000,4902000000,5347000000,4285000000,4531000000,5030000000,6853000000,5546000000,4945000000,5483000000,6629000000,6226000000,4871000000,5066000000,5969000000,5388000000,3283000000,3095000000,6267000000,5368000000,1610000000,4758000000,4091000000,4935000000,5242000000,5018000000,4577000000,5287000000,3692000000,2203000000,3624000000,6017000000,3864000000,5199000000,4848000000,5812000000,5072000000,5098000000,4794000000,5535000000,6006000000,5689000000,4871000000,6372000000,4544000000,3711000000,2844000000,3763000000,3547000000,3473000000,2844000000,3448000000,3059000000,3089000000,2854000000,3042000000,2558000000,2522000000,2251000000,1597000000,1467000000,1154000000,1187000000,1284000000,841000000,1159000000,1107000000,1091000000,965000000,1013000000,827000000,1044000000,922000000,937000000,680000000,910000000,781600000,776700000,626900000,746500000,581300000,581000000,466900000,636600000,-278600000,514200000,616800000,549900000,422000000,471900000,338900000,474500000,320500000,434800000,308700000,434000000,266900000,385200000,265200000,362500000,-3209300000,1438500000,1302700000,1436300000,-3005300000,1382900000,1336400000,1297900000,-2703800000,1297900000,1227100000,1119600000,-2353400000,1163100000,1117900000,1032100000,-2086600000,1012800000
ReconciledCostOfRevenue,22311000000,3237000000,4886000000,9648000000,6063000000,8648000000,9984000000,9736000000,9973000000,7049000000,4211000000,2919000000,2529000000,2281000000,2378000000,2608000000,2602000000,2576000000,2433000000,3075000000,2694000000,2916000000,2563000000,3259000000,2847000000,2663000000,2470000000,3218000000,3085000000,3174000000,2851000000,3410000000,2219000000,2180000000,1838000000,2701000000,2368000000,2462000000,2045000000,2794000000,2287000000,2242000000,2652000000,3172000000,2665000000,2752000000,2974000000,3908000000,3679000000,3805000000,3693000000,3720000000,3896000000,3795000000,4306000000,3283000000,1789000000,1756000000,1408000000,1142000000,1547000000,1723000000,1278000000,2265000000,4020000000,1451000000,1431000000,1765000000,1428000000,1270000000,1450000000,1745000000,1377000000,1530000000,1707000000,1913000000,1218000000,1326000000,1794000000,2622000000,2871000000,1659000000,800000000,106000000,1043000000,949000000,940000000,1218000000,950000000,906000000,995000000,1210000000,1194000000,829000000,343000000,535000000,672000000,360000000,418000000,648000000,298000000,452000000,411000000,543000000,418000000,380000000,431000000,499000000,420000000,415000000,412000000,459600000,450400000,538000000,435900000,467900000,401900000,395700000,361100000,408100000,370400000,374000000,361300000,457600000,452600000,429900000,420300000,553400000,483100000,456100000,463900000,597900000,515300000,477400000,444000000,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,5762000000,1184000000,1103000000,1130000000,822000000,822000000,835000000,957000000,981000000,931000000,872000000,856000000,898000000,905000000,885000000,1032000000,1212000000,1184000000,1183000000,1253000000,1253000000,1191000000,1196000000,1187000000,1177000000,1208000000,1186000000,1121000000,968000000,961000000,1006000000,980000000,937000000,872000000,940000000,948000000,972000000,1001000000,1117000000,1123000000,1117000000,1140000000,1234000000,1236000000,1228000000,1291000000,1420000000,1417000000,1397000000,1395000000,1376000000,1994000000,1156000000,1407000000,1409000000,1774000000,594000000,583000000,578000000,1178000000,1196000000,1229000000,1487000000,1116000000,1372000000,1441000000,1271000000,1267000000,1332000000,1343000000,1351000000,1433000000,1367000000,1410000000,1366000000,1311000000,1265000000,1256000000,1261000000,1751000000,1105000000,953000000,269000000,225000000,275000000,265000000,271000000,296000000,250000000,268000000,254000000,261000000,234000000,326000000,147000000,161000000,137000000,116000000,128000000,45000000,176000000,134000000,134000000,130000000,128000000,130000000,114000000,121000000,102000000,106000000,101000000,107800000,85300000,65300000,115600000,78400000,74100000,68400000,71100000,67000000,66000000,63100000,62100000,64800000,68900000,64500000,65700000,59700000,61000000,62100000,61300000,56300000,56700000,54700000,57100000,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,21494000000,2329000000,5542000000,4993000000,8629000000,9872000000,7873000000,3580000000,8155000000,5539000000,4868000000,337000000,2194000000,3426000000,3401000000,-337000000,7676000000,5046000000,3884000000,-394000000,4103000000,3872000000,3562000000,12273000000,2840000000,3071000000,3121000000,758000000,1320000000,2018000000,3016000000,-169000000,2122000000,2625000000,2371000000,1249000000,2669000000,2912000000,2256000000,2625000000,2579000000,3536000000,2746000000,1484000000,3104000000,3187000000,1794000000,1482000000,2423000000,2580000000,2212000000,2895000000,871000000,2476000000,2024000000,759000000,2876000000,2258000000,2728000000,226000000,2253000000,2759000000,2788000000,2711000000,796000000,1345000000,3361000000,1489000000,3239000000,2290000000,4108000000,2749000000,1602000000,3472000000,272000000,2871000000,3298000000,2844000000,2318000000,614000000,2239000000,-3674000000,2460000000,2501000000,2350000000,1957000000,2373000000,1957000000,2072000000,1792000000,1930000000,1412000000,1361000000,1150000000,1180000000,954000000,701000000,729000000,815000000,306000000,515000000,628000000,692000000,558000000,596000000,457000000,602000000,504000000,514000000,394000000,517000000,405600000,419100000,316300000,420400000,334000000,336500000,257200000,370700000,288900000,-214200000,253800000,329000000,297100000,297500000,203800000,295100000,900000,274700000,179100000,267400000,154800000,243300000,151200000,251900000,,,,,,,,,,,,,,,,,,
TotalUnusualItemsExcludingGoodwill,-2958000000,-249000000,-705000000,-888000000,-1115000000,-745000000,-1314000000,-469000000,-218000000,511000000,596000000,-1022000000,-980000000,452000000,-214000000,-3229000000,7601000000,11000000,-263000000,-4088000000,-85000000,-44000000,242000000,-1433000000,-311000000,-56000000,-103000000,-1391000000,-2068000000,-1422000000,-588000000,-2324000000,-1239000000,-254000000,14000000,-546000000,-199000000,-46000000,-686000000,-677000000,-640000000,1050000000,-428000000,-791000000,-1264000000,474000000,-2253000000,-1161000000,-1221000000,-66000000,-894000000,-1174000000,-499000000,-886000000,-780000000,-2936000000,-193000000,-459000000,-554000000,-4211000000,-1100000000,-558000000,-243000000,-705000000,-195000000,-564000000,-693000000,-1320000000,94000000,-422000000,-34000000,-543000000,-1534000000,-323000000,-1259000000,-1195000000,-473000000,-187000000,-1982000000,-1836000000,-137000000,-5319000000,-304000000,-228000000,-189000000,-141000000,-53000000,-240000000,-145000000,-266000000,-269000000,-550000000,-503000000,-258000000,163000000,-2000000,-50000000,-43000000,-7000000,-490000000,-281000000,-73000000,5000000,-57000000,-73000000,-61000000,-68000000,-72000000,-86000000,,-57000000,-97100000,-64600000,-60900000,,-120100000,8200000,2200000,-1300000,762300000,-746900000,-183000000,-18600000,73200000,22700000,79300000,19600000,-258500000,22600000,30000000,26200000,39100000,36800000,28600000,77500000,,,,,,,,,,,,,,,,,,
TotalUnusualItems,-2958000000,-249000000,-705000000,-888000000,-1115000000,-745000000,-1314000000,-469000000,-218000000,511000000,596000000,-1022000000,-980000000,452000000,-214000000,-3229000000,7601000000,11000000,-263000000,-4088000000,-85000000,-44000000,242000000,-1433000000,-311000000,-56000000,-103000000,-1391000000,-2068000000,-1422000000,-588000000,-2324000000,-1239000000,-254000000,14000000,-546000000,-199000000,-46000000,-686000000,-677000000,-640000000,1050000000,-428000000,-791000000,-1264000000,474000000,-2253000000,-1161000000,-1221000000,-66000000,-894000000,-1174000000,-499000000,-886000000,-780000000,-2936000000,-193000000,-459000000,-554000000,-4211000000,-1100000000,-558000000,-243000000,-705000000,-195000000,-564000000,-693000000,-1320000000,94000000,-422000000,-34000000,-543000000,-1534000000,-323000000,-1259000000,-1195000000,-473000000,-187000000,-1982000000,-1836000000,-137000000,-5319000000,-304000000,-228000000,-189000000,-141000000,-53000000,-240000000,-145000000,-266000000,-269000000,-550000000,-503000000,-258000000,163000000,-2000000,-50000000,-43000000,-7000000,-490000000,-281000000,-73000000,5000000,-57000000,-73000000,-61000000,-68000000,-72000000,-86000000,,-57000000,-97100000,-64600000,-60900000,,-120100000,8200000,2200000,-1300000,762300000,-746900000,-183000000,-18600000,73200000,22700000,79300000,19600000,-258500000,22600000,30000000,26200000,39100000,36800000,28600000,77500000,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,32941000000,4210000000,8396000000,7562000000,11249000000,13307000000,11521000000,5568000000,9360000000,7345000000,6295000000,2403000000,4470000000,4778000000,5374000000,3168000000,4747000000,5703000000,6130000000,4765000000,5187000000,5255000000,5391000000,3902000000,5393000000,5391000000,5549000000,3586000000,4931000000,5085000000,5461000000,3285000000,5151000000,4943000000,4317000000,3650000000,5101000000,5393000000,4971000000,5208000000,5670000000,5803000000,5974000000,5736000000,6747000000,6155000000,8479000000,6032000000,6287000000,6035000000,6282000000,4457000000,3594000000,7153000000,6148000000,4546000000,4951000000,4550000000,5489000000,9453000000,6118000000,5135000000,5530000000,4397000000,2398000000,4188000000,6710000000,5184000000,5105000000,5270000000,5846000000,5615000000,6632000000,5117000000,6794000000,7201000000,6162000000,5058000000,8354000000,6380000000,3848000000,8163000000,4067000000,3775000000,3662000000,2985000000,3501000000,3299000000,3234000000,3120000000,3311000000,3108000000,3025000000,2509000000,1434000000,1469000000,1204000000,1230000000,1291000000,1331000000,1440000000,1180000000,1086000000,1022000000,1086000000,888000000,1112000000,994000000,1023000000,680000000,967000000,878700000,841300000,687800000,746500000,701400000,572800000,464700000,637900000,-1040900000,1261100000,799800000,568500000,348800000,449200000,259600000,454900000,579000000,412200000,278700000,407800000,227800000,348400000,236600000,285000000,-3209300000,1438500000,1302700000,1436300000,-3005300000,1382900000,1336400000,1297900000,-2703800000,1297900000,1227100000,1119600000,-2353400000,1163100000,1117900000,1032100000,-2086600000,1012800000
TaxRateForCalcs,0.054,0.4,0.114,0.044,0.04,0.137,0.129,0.065,0.27,0.158,0.142,0.27,0.27,0.131,0.117,0.113,0.284,0.27,0.1,0.27,0.016,0.143,0.135,0.4,0.203,0.194,0.208,0.017,0.177,0.156,0.238,0.196,0.258,0.256,0.244,0.262,0.268,0.279,0.25,0.277,0.276,0.279,0.269,0.293,0.35,0.288,0.294,0.349,0.337,0.297,0.287,0.35,0.392,0.374,0.36,0.35,0.275,0.258,0.282,0.35,0.17,0.009,0.215,0.075,0.35,0.168,0.17,0.13,0.181,0.256,0.071,0.181,0.269,0.4,0.4,0.179,0.165,0.17,0.259,0.352,0.101,0.4,0.237,0.201,0.224,0.21,0.248,0.242,0.247,0.247,0.257,0.262,0.236,0.308,0.268,0.267,0.274,0.29,0.29,0.003,0.265,0.301,0.28,0.281,0.263,0.277,0.301,0.31,0.311,0.311,0.311,0.295,0.33,0.332,0.331,0.301,0.301,0.301,0.3,0.26,0.35,0.261,0.26,0.263,0.26,0.378,0.26,0.4,0.244,0.271,0.271,0.271,0.271,0.272,0.271,,,,,,,,,,,,,,,,,,
TaxEffectOfUnusualItems,-159779544.157,-99600000,-80370000,-39072000,-44600000,-102065000,-169506000,-30485000,-58860000,80738000,84632000,-275940000,-264600000,59212000,-25038000,-364877000,2158684000,2970000,-26342586.167,-1103760000,-1360000,-6292000,32670000,-573200000,-63133000,-10864000,-21424000,-23647000,-366036000,-221832000,-139944000,-455504000,-319662000,-65024000,3416000,-143052000,-53332000,-12834000,-171500000,-187529000,-176640000,292950000,-115132000,-231763000,-442400000,136364852.81,-661868390.129,-405058874.836,-410993458.708,-19609994.568,-256329698.525,-410900000,-195441666.667,-331748364.368,-281182761.875,-1027600000,-53073784.941,-118325352.575,-156454378.123,-1473850000,-187105069.802,-5000000,-52125105.426,-52934343.434,-68250000,-94754786.905,-117808290.155,-171738623.104,17015400.151,-108134933.506,-2419245.539,-98272511.144,-412650887.574,-129200000,-503600000,-213453843.955,-77815742.85,-31748541.424,-512444231.384,-646750788.644,-13897754.611,-2127600000,-72039702.233,-45716475.096,-42401847.575,-29555331.179,-13149239.544,-58049535.604,-35749818.446,-65637808.448,-69165511.932,-143828451.883,-118834455.668,-79587492.483,43682382.134,-534562.212,-13716356.108,-12477117.819,-2030487.805,-1596091.205,-74559201.141,-22005561.735,1399583.767,-16012886.598,-19220024.722,-16890822.785,-20455284.553,-22290410.959,-26745308.311,0,-17708000,-28630319.889,-21344112.478,-20192751.479,0,-36128051.078,2468176.153,662809.019,-390220.88,198479032.258,-261652866.242,-47748398.369,-4833070.866,19262202.381,5905048.495,30012595.303,5100225.62,-103400000,5506883.26,8122964.169,7094791.383,10589967.028,9969193.887,7769942.197,20995658.466,,,,,,,,,,,,,,,,,,
